category,file,line,text
ignore-comment,Converters\AnalysisStateConverters.cs,78,/// 转换
ignore-comment,Converters\AnalysisStateConverters.cs,87,/// 反转换
ignore-comment,Converters\AnalysisStateConverters.cs,96,/// 布尔值转前置条件状态图标转换器
ignore-comment,Converters\AnalysisStateConverters.cs,102,/// 转换
ignore-comment,Converters\AnalysisStateConverters.cs,111,/// 反转换
ignore-comment,Converters\AnalysisStateConverters.cs,120,/// 质量指标布尔值转状态文本转换器
ignore-comment,Converters\AnalysisStateConverters.cs,121,/// true → ✅ 达标，false → ⚠️ 不达标
ignore-comment,Converters\AnalysisStateConverters.cs,126,/// 转换
ignore-comment,Converters\AnalysisStateConverters.cs,134,/// 反转换
ignore-comment,Converters\CommonConverters.cs,8,/// 空值转可见性转换器
ignore-comment,Converters\CommonConverters.cs,13,/// 转换
ignore-comment,Converters\CommonConverters.cs,34,/// 反转换
ignore-comment,Converters\CommonConverters.cs,43,/// 布尔转可见性转换器
ignore-comment,Converters\CommonConverters.cs,48,/// 转换
ignore-comment,Converters\CommonConverters.cs,66,/// 反转换
ignore-comment,Converters\CommonConverters.cs,81,/// 布尔取反转换器
ignore-comment,Converters\CommonConverters.cs,86,/// 转换
ignore-comment,Converters\CommonConverters.cs,94,/// 反转换
ignore-comment,Converters\CommonConverters.cs,103,/// 枚举转描述转换器
ignore-comment,Converters\CommonConverters.cs,108,/// 转换
ignore-comment,Converters\CommonConverters.cs,131,/// 反转换
ignore-comment,Converters\CommonConverters.cs,140,"/// 空数据显示转换器（用于显示""暂无数据""）"
ignore-comment,Converters\CommonConverters.cs,141,/// 当数据为空且不在加载时显示
ignore-comment,Converters\CommonConverters.cs,146,"/// 转换：values[0] = Count, values[1] = IsLoading"
ignore-comment,Converters\CommonConverters.cs,154,"// 只有在数据为空且不在加载时才显示""暂无数据"""
ignore-comment,Converters\CommonConverters.cs,161,/// 反转换
ignore-comment,Converters\CommonConverters.cs,170,/// 布尔转值转换器（用于根据布尔值选择不同的值）
ignore-comment,Converters\CommonConverters.cs,175,/// 转换
ignore-comment,Converters\CommonConverters.cs,191,/// 反转换
ignore-comment,Converters\CommonConverters.cs,225,/// 字符串颜色转SolidColorBrush转换器
ignore-comment,Converters\CommonConverters.cs,230,/// 转换
ignore-comment,Converters\CommonConverters.cs,250,/// 反转换
ignore-comment,Converters\CommonConverters.cs,259,/// 布尔取反转可见性转换器
ignore-comment,Converters\CommonConverters.cs,264,/// 转换
ignore-comment,Converters\CommonConverters.cs,273,/// 反转换
ignore-comment,Converters\CommonConverters.cs,286,/// 大于1转换器
ignore-comment,Converters\CommonConverters.cs,291,/// 转换
ignore-comment,Converters\CommonConverters.cs,303,/// 反转换
ignore-comment,Converters\CommonConverters.cs,312,/// 数量转可见性转换器（0时不可见）
ignore-comment,Converters\CommonConverters.cs,317,/// 转换
ignore-comment,Converters\CommonConverters.cs,335,/// 反转换
ignore-comment,Converters\CommonConverters.cs,344,/// 密码可见性转换为图标转换器
ignore-comment,Converters\CommonConverters.cs,349,/// 转换
ignore-comment,Converters\CommonConverters.cs,353,// IsPasswordHidden: true = 显示EyeOff (表示密码隐藏)，false = 显示Eye (表示密码可见)
ignore-comment,Converters\CommonConverters.cs,358,/// 反转换
ignore-comment,Converters\CommonConverters.cs,367,/// 枚举与布尔值转换器（用于 RadioButton 绑定枚举）
ignore-comment,Converters\CommonConverters.cs,372,/// 转换：当绑定值等于参数值时返回 true
ignore-comment,Converters\CommonConverters.cs,386,/// 反转换：当 RadioButton 被选中时返回参数值
ignore-comment,Data\DatabaseFactory.cs,10,/// 数据库工厂类
ignore-comment,Data\DatabaseFactory.cs,11,/// 提供创建数据库帮助类实例的工厂方法
ignore-comment,Data\DatabaseFactory.cs,19,/// 获取数据库路径
ignore-comment,Data\DatabaseFactory.cs,37,/// 获取默认数据库路径
ignore-comment,Data\DatabaseFactory.cs,44,// 确保目录存在
ignore-comment,Data\DatabaseFactory.cs,54,/// 创建 SqliteSugarHelper 实例（推荐使用）
ignore-comment,Data\DatabaseFactory.cs,55,/// 调用者负责 Dispose
ignore-comment,Data\DatabaseFactory.cs,57,/// <returns>SqliteSugarHelper 实例</returns>
ignore-comment,Data\DatabaseFactory.cs,70,/// 创建 SqliteHelper 实例（保留用于兼容）
ignore-comment,Data\DatabaseFactory.cs,71,/// 调用者负责 Dispose
ignore-comment,Data\DatabaseFactory.cs,73,/// <returns>SqliteHelper 实例</returns>
maybe,Data\DatabaseFactory.cs,74,"[Obsolete(""推荐使用 CreateSqliteSugarHelper() 方法"")]"
ignore-comment,Data\DatabaseFactory.cs,90,/// 创建已初始化的 SqliteHelper 实例（保留用于兼容）
ignore-comment,Data\DatabaseFactory.cs,91,/// 调用者负责 Dispose
ignore-comment,Data\DatabaseFactory.cs,93,/// <returns>已初始化的 SqliteHelper 实例</returns>
maybe,Data\DatabaseFactory.cs,94,"[Obsolete(""推荐使用 CreateSqliteSugarHelper() 方法"")]"
ignore-comment,Data\DatabaseInitializer.cs,13,/// 数据库初始化器。
ignore-comment,Data\DatabaseInitializer.cs,14,/// 负责创建数据库文件、建表、建索引、写入种子数据，以及执行版本迁移。
ignore-comment,Data\DatabaseInitializer.cs,15,/// 通过 SQLite PRAGMA user_version 管理数据库版本号。
ignore-comment,Data\DatabaseInitializer.cs,20,"/// 当前数据库目标版本号。每次结构变更时递增，并在 <see cref=""UpgradeDatabaseAsync""/> 中添加对应迁移逻辑。"
ignore-comment,Data\DatabaseInitializer.cs,28,"/// 初始化 <see cref=""DatabaseInitializer""/>，自动确定数据库文件路径并创建所需目录。"
ignore-comment,Data\DatabaseInitializer.cs,30,"/// <param name=""logHelper"">可选的日志记录器。</param>"
ignore-comment,Data\DatabaseInitializer.cs,47,/// 获取数据库文件的完整路径。
ignore-comment,Data\DatabaseInitializer.cs,52,"/// 创建并返回一个新的 <see cref=""SqliteSugarHelper""/> 实例。"
ignore-comment,Data\DatabaseInitializer.cs,53,/// 每次调用返回独立实例，调用方负责释放。
ignore-comment,Data\DatabaseInitializer.cs,67,/// 异步初始化数据库。
ignore-comment,Data\DatabaseInitializer.cs,68,/// 首次尝试正常初始化；若失败，释放连接、删除损坏文件后重建。
ignore-comment,Data\DatabaseInitializer.cs,69,/// 两次均失败时抛出异常，并保留原始异常信息。
maybe,Data\DatabaseInitializer.cs,73,"_logHelper?.Information(""开始初始化数据库..."");"
maybe,Data\DatabaseInitializer.cs,85,"_logHelper?.Warning($""数据库初始化失败，准备删除重建：{ex.Message}"");"
ignore-comment,Data\DatabaseInitializer.cs,88,// 释放所有 SQLite 连接，等待文件句柄释放
maybe,Data\DatabaseInitializer.cs,98,"_logHelper?.Information(""已删除旧数据库文件，重新初始化..."");"
maybe,Data\DatabaseInitializer.cs,101,"_logHelper?.Information(""数据库重建成功。"");"
maybe,Data\DatabaseInitializer.cs,109,"fullMessage += $""\n内部异常：{inner.Message}"";"
maybe,Data\DatabaseInitializer.cs,113,"_logHelper?.Error($""数据库重建失败：{fullMessage}\n堆栈：{retryEx.StackTrace}"", retryEx);"
maybe,Data\DatabaseInitializer.cs,116,"throw new Exception($""数据库初始化失败：{originalMessage}"", firstException ?? retryEx);"
ignore-comment,Data\DatabaseInitializer.cs,121,/// 安全删除数据库文件及其 WAL/SHM/Journal 附属文件。
ignore-comment,Data\DatabaseInitializer.cs,122,/// 先清空连接池，再对每个文件最多重试 5 次（间隔递增）。
ignore-comment,Data\DatabaseInitializer.cs,158,/// 数据库初始化核心逻辑。
ignore-comment,Data\DatabaseInitializer.cs,159,/// 读取当前版本号：0 表示全新数据库（建表+种子数据）；
ignore-comment,Data\DatabaseInitializer.cs,160,/// 低于目标版本则执行迁移；等于目标版本则跳过。
maybe,Data\DatabaseInitializer.cs,166,"_logHelper?.Information($""当前数据库版本：{version}"");"
maybe,Data\DatabaseInitializer.cs,170,"_logHelper?.Information(""检测到新数据库，开始创建表结构..."");"
maybe,Data\DatabaseInitializer.cs,173,"_logHelper?.Information(""表结构创建完成，开始写入种子数据..."");"
maybe,Data\DatabaseInitializer.cs,177,"_logHelper?.Information($""数据库初始化完成，版本设置为 {CurrentDatabaseVersion}。"");"
maybe,Data\DatabaseInitializer.cs,181,"_logHelper?.Information($""数据库需要升级：{version} → {CurrentDatabaseVersion}"");"
maybe,Data\DatabaseInitializer.cs,185,"_logHelper?.Information(""数据库升级完成。"");"
maybe,Data\DatabaseInitializer.cs,190,"_logHelper?.Information(""数据库版本已是最新，无需迁移。"");"
ignore-comment,Data\DatabaseInitializer.cs,195,/// 读取 SQLite PRAGMA user_version 作为数据库版本号。
ignore-comment,Data\DatabaseInitializer.cs,196,/// 读取失败时返回 0（视为全新数据库）。
ignore-comment,Data\DatabaseInitializer.cs,212,/// 将指定版本号写入 SQLite PRAGMA user_version。
ignore-comment,Data\DatabaseInitializer.cs,220,/// 创建所有业务表并建立索引。
maybe,Data\DatabaseInitializer.cs,224,"_logHelper?.Information(""创建数据表..."");"
ignore-comment,Data\DatabaseInitializer.cs,245,/// 为高频查询字段创建索引，使用 IF NOT EXISTS 保证幂等性。
maybe,Data\DatabaseInitializer.cs,249,"_logHelper?.Information(""创建数据库索引..."");"
ignore-comment,Data\DatabaseInitializer.cs,280,/// 写入初始种子数据，包括默认科室、内置管理员账户、内置普通账户及系统配置项。
ignore-comment,Data\DatabaseInitializer.cs,281,/// 所有插入均先检查是否已存在，保证幂等性。
ignore-comment,Data\DatabaseInitializer.cs,287,// Step 1：清理历史无效科室
maybe,Data\DatabaseInitializer.cs,290,"_logHelper?.Information(""Step 1：清理历史无效科室..."");"
maybe,Data\DatabaseInitializer.cs,292,"_logHelper?.Information(""Step 1：历史无效科室清理完成。"");"
maybe,Data\DatabaseInitializer.cs,296,"throw new Exception($""清理历史无效科室失败：{ex.Message}"", ex);"
ignore-comment,Data\DatabaseInitializer.cs,304,// Step 2：创建内置管理员账户
maybe,Data\DatabaseInitializer.cs,307,"_logHelper?.Information(""Step 2：创建内置管理员账户..."");"
must,Data\DatabaseInitializer.cs,316,"Name = ""管理员"","
maybe,Data\DatabaseInitializer.cs,326,"_logHelper?.Information(""Step 2：内置管理员账户创建完成。"");"
maybe,Data\DatabaseInitializer.cs,330,"throw new Exception($""Step 2 创建管理员失败：{ex.Message}"", ex);"
ignore-comment,Data\DatabaseInitializer.cs,333,// Step 3：创建内置普通账户
maybe,Data\DatabaseInitializer.cs,336,"_logHelper?.Information(""Step 3：创建内置普通账户..."");"
must,Data\DatabaseInitializer.cs,345,"Name = ""普通账户"","
maybe,Data\DatabaseInitializer.cs,354,"_logHelper?.Information(""Step 3：内置普通账户创建完成。"");"
maybe,Data\DatabaseInitializer.cs,358,"throw new Exception($""Step 3 创建普通账户失败：{ex.Message}"", ex);"
ignore-comment,Data\DatabaseInitializer.cs,361,// Step 4：写入系统配置默认值
maybe,Data\DatabaseInitializer.cs,377,"_logHelper?.Information($""Step 4.{i + 1}：写入系统配置 {key}..."");"
maybe,Data\DatabaseInitializer.cs,389,"_logHelper?.Information($""Step 4.{i + 1}：系统配置 {key} 写入完成。"");"
maybe,Data\DatabaseInitializer.cs,393,"throw new Exception($""Step 4.{i + 1} 写入系统配置（{key}）失败：{ex.Message}"", ex);"
ignore-comment,Data\DatabaseInitializer.cs,399,/// 对已存在数据库补齐必要的内置数据。
ignore-comment,Data\DatabaseInitializer.cs,400,/// 用于升级安装或历史数据库缺少默认账号时，保证 admin 默认管理员可登录。
ignore-comment,Data\DatabaseInitializer.cs,410,/// 清理早期版本写入的空科室记录，避免设置页重启后反复出现空名称、空代码的科室行。
ignore-comment,Data\DatabaseInitializer.cs,430,/// 规范内置管理员基础信息。该账号是系统默认入口，不允许在界面编辑资料或重置密码。
must,Data\DatabaseInitializer.cs,443,"Name = ""管理员"","
maybe,Data\DatabaseInitializer.cs,454,"_logHelper?.Information(""已规范内置管理员基础信息。"");"
ignore-comment,Data\DatabaseInitializer.cs,459,/// 将仍使用旧默认密码 123456 的内置管理员迁移到当前默认密码。
ignore-comment,Data\DatabaseInitializer.cs,460,/// 如果管理员已被用户改过密码，则不会覆盖。
maybe,Data\DatabaseInitializer.cs,496,"_logHelper?.Information(""已将内置管理员默认密码迁移到当前默认密码。"");"
ignore-comment,Data\DatabaseInitializer.cs,500,"/// 按版本号顺序依次执行数据库结构迁移，从 <paramref name=""fromVersion""/> 升级到 <see cref=""CurrentDatabaseVersion""/>。"
ignore-comment,Data\DatabaseInitializer.cs,502,"/// <param name=""db"">数据库连接。</param>"
ignore-comment,Data\DatabaseInitializer.cs,503,"/// <param name=""fromVersion"">当前数据库版本号。</param>"
maybe,Data\DatabaseInitializer.cs,508,"_logHelper?.Information($""执行 v{version} 升级..."");"
ignore-comment,Data\DatabaseInitializer.cs,513,// v1 为初始版本，无需迁移操作
ignore-comment,Data\DatabaseInitializer.cs,546,/// 升级到 v2：新增 MeasurementRecords 表并添加测量相关扩展字段。
ignore-comment,Data\DatabaseInitializer.cs,547,/// 使用 ALTER TABLE ADD COLUMN，对已存在的列忽略错误（容错处理）。
maybe,Data\DatabaseInitializer.cs,551,"_logHelper?.Information(""升级到 v2：扩展 MeasurementRecords 表字段..."");"
ignore-comment,Data\DatabaseInitializer.cs,580,// 列已存在时 SQLite 会报错，属于正常情况，记录调试日志后继续
maybe,Data\DatabaseInitializer.cs,581,"_logHelper?.Debug($""v2 迁移跳过（列可能已存在）：{ex.Message}"");"
maybe,Data\DatabaseInitializer.cs,585,"_logHelper?.Information(""v2 升级完成。"");"
ignore-comment,Data\DatabaseInitializer.cs,589,/// 升级到 v3：新增分析结果相关表（AnalysisResult、KinematicSummary、AnalysisCsvFile、QualityControlInfo），
ignore-comment,Data\DatabaseInitializer.cs,590,/// 并为 GaitParameters 添加详细步态参数字段，同时创建对应索引。
maybe,Data\DatabaseInitializer.cs,594,"_logHelper?.Information(""升级到 v3：新增分析结果相关表及字段..."");"
ignore-comment,Data\DatabaseInitializer.cs,624,// 列已存在时忽略，记录调试日志
maybe,Data\DatabaseInitializer.cs,625,"_logHelper?.Debug($""v3 迁移跳过（列可能已存在）：{ex.Message}"");"
maybe,Data\DatabaseInitializer.cs,637,"_logHelper?.Information(""v3 升级完成。"");"
ignore-comment,Data\DatabaseInitializer.cs,641,/// 升级到 v4：为 Patients 表添加 BirthDate 字段（TEXT 类型，存储 ISO 8601 日期字符串）。
maybe,Data\DatabaseInitializer.cs,645,"_logHelper?.Information(""升级到 v4：为 Patients 表添加 BirthDate 字段..."");"
ignore-comment,Data\DatabaseInitializer.cs,660,// 列已存在时忽略，记录调试日志
maybe,Data\DatabaseInitializer.cs,661,"_logHelper?.Debug($""v4 迁移跳过（列可能已存在）：{ex.Message}"");"
maybe,Data\DatabaseInitializer.cs,665,"_logHelper?.Information(""v4 升级完成。"");"
ignore-comment,Data\DatabaseInitializer.cs,669,/// 升级到 v5：为 Departments 表添加 Code 和 Description 字段。
maybe,Data\DatabaseInitializer.cs,673,"_logHelper?.Information(""升级到 v5：为 Departments 表添加 Code 和 Description 字段..."");"
maybe,Data\DatabaseInitializer.cs,689,"_logHelper?.Debug($""v5 迁移跳过（列可能已存在）：{ex.Message}"");"
maybe,Data\DatabaseInitializer.cs,693,"_logHelper?.Information(""v5 升级完成。"");"
ignore-comment,Data\DatabaseInitializer.cs,697,/// 升级到 v6：为 Reports 表添加报告配置快照相关字段。
must,Data\DatabaseInitializer.cs,701,"_logHelper?.Information(""升级到 v6：为 Reports 表添加报告配置快照字段..."");"
maybe,Data\DatabaseInitializer.cs,719,"_logHelper?.Debug($""v6 迁移跳过（列可能已存在）：{ex.Message}"");"
maybe,Data\DatabaseInitializer.cs,724,"_logHelper?.Information(""v6 升级完成。"");"
ignore-comment,Data\DatabaseInitializer.cs,728,/// 升级到 v7：为 AnalysisResults 表添加结果包相关字段。
maybe,Data\DatabaseInitializer.cs,732,"_logHelper?.Information(""升级到 v7：为 AnalysisResults 表添加结果包字段..."");"
maybe,Data\DatabaseInitializer.cs,750,"_logHelper?.Debug($""v7 迁移跳过（列可能已存在）：{ex.Message}"");"
maybe,Data\DatabaseInitializer.cs,754,"_logHelper?.Information(""v7 升级完成。"");"
ignore-comment,Data\DatabaseInitializer.cs,758,/// 检查数据库文件是否存在。
